mql_id,origin,seller_id,won_date,gmv_90d_brl,order_items_90d,orders_90d,first_order,observed_sale_90d,days_first_sale
072446c6aa02c85a9a91d6a75116def5,organic_search,cbf09e831b0c11f6f23ffb51004db972,2018-04-10 18:20:00,778.50000,6.00000,6.00000,2018-05-03 11:21:25,True,22.70932
0d8b45d95dc4bd9712dc67f87db79a8e,paid_search,4f0d637c1197fd65405ebd755ac9f86b,2018-03-12 21:20:49,89.90000,1.00000,1.00000,2018-05-30 21:48:24,True,79.01916
fe75268bb28b40ef89979d0ec2c54497,direct_traffic,dbdd0ec73a4817971d962698f2fea022,2018-02-02 13:08:11,399.00000,1.00000,1.00000,2018-04-30 11:04:32,True,86.91413
409b474080e928bbb5664659407b5947,paid_search,6a60bd6a4afd5fc86b75b47ec502df7b,2018-05-16 17:48:30,0.00000,0.00000,0.00000,,False,
2b73fd917ee9cc38ec528df06d5b8561,paid_search,46bec94e1e0fc413b6adb1d1bd175477,2018-05-25 16:36:57,0.00000,0.00000,0.00000,,False,
58b26e6eaeb6ed078b51e6cde7925d71,unknown,2aa8585964d74f71e334a6c3de2ddc27,2018-02-05 18:36:39,0.00000,0.00000,0.00000,,False,
15992174039ff729f588d6c82cf022c1,paid_search,6cd5309bfee39493f71de0350e837b3d,2018-02-15 18:21:28,0.00000,0.00000,0.00000,,False,
239ce949b3bcb25a0c47779fe37c80e0,unknown,caa9bc43a9fe8cf9c564ddd8a03cc4a6,2018-03-28 16:09:52,664.90000,10.00000,9.00000,2018-04-16 13:04:33,True,18.87131
b8bb2a1d59f4ecae0646fc039b75391e,other,fe87f472055fbcf1d7e691c00b1560dc,2018-01-23 12:41:16,0.00000,0.00000,0.00000,,False,
6c6094f256f51e83fe02bce6091163e7,organic_search,da4d149c0ddbac90557103ac0a0ec356,2018-01-11 17:16:48,0.00000,0.00000,0.00000,,False,
0b32d6a87c09c32b3cd90dfd5ef5699f,paid_search,4dd7866cf496e0c2fcfc93a4589dc1be,2018-04-27 14:04:06,0.00000,0.00000,0.00000,,False,
f63f7107398c54c17b5d14eadfa76842,direct_traffic,bc2579cde838eb0fa8477f7efb1298d1,2018-05-10 20:10:08,0.00000,0.00000,0.00000,,False,
10fa97233fb64af4b6ce8316d0bc2eca,social,693660429f9dc4ff704eb3d88dad54d7,2018-05-25 21:25:11,124.00000,2.00000,2.00000,2018-07-22 17:24:17,True,57.83271
cdd41e8e7e609526df11a959b953cc0d,organic_search,7d7866a99a8656a42c7ff6352a433410,2018-05-30 22:29:56,122.99000,4.00000,4.00000,2018-07-03 23:18:04,True,34.03343
3c13b54db21952663b5775d142be0ed2,social,657969cca82e884d272385ec0ef06edd,2018-02-08 19:03:20,69.90000,1.00000,1.00000,2018-05-01 10:10:41,True,81.63010
88e3fa7a7462c4ce017655ee2ea2ad46,paid_search,a50397ac35dc51ce40c4c3117828e4ec,2018-03-28 19:05:44,0.00000,0.00000,0.00000,,False,
867b587b7c0da5f1af73b47803e60859,paid_search,d65d93b215feab3f997441e1e0a98ca5,2018-05-14 19:26:01,0.00000,0.00000,0.00000,,False,
5bee2861956d76fe35e91c33bc4a81b3,paid_search,dda37071807e404c5bb2a1590c66326f,2018-03-26 20:08:26,199.99000,1.00000,1.00000,2018-04-24 08:37:20,True,28.52007
1e2001dab6238763e58c775cba225a16,unknown,85be0b7181c48c393007b0002fdec79c,2018-04-30 20:47:07,0.00000,0.00000,0.00000,,False,
503831c6265361a08aa4113b4d867178,paid_search,4a1f694197d05fe70026b016a7316b41,2018-02-02 11:25:23,156.97000,3.00000,1.00000,2018-02-17 01:22:20,True,14.58122
bc55d3363ee659d6ab6c908b932c7705,paid_search,3d3ccf2b2f8134b10dce9dd446f0e075,2018-04-25 18:28:42,176.30000,2.00000,2.00000,2018-06-20 21:14:59,True,56.11547
1b34d47c57a081fbfeec93a1065e69bd,paid_search,2cb6eb1b7185064167657fa09f541105,2018-01-15 17:14:00,317.70000,2.00000,2.00000,2018-02-20 22:32:06,True,36.22090
f89b10e626692ac7a87c19d69f261db2,paid_search,964cb238d75d1e6c6e1f88adcdf14f42,2018-03-07 14:24:51,0.00000,0.00000,0.00000,,False,
1d0949fd6674f963b44662838ef3ae09,organic_search,167bde8a09cb3196874f3f7e2753a98d,2018-01-29 20:43:42,0.00000,0.00000,0.00000,,False,
a463cac2327534f6f02563ffbdf92918,unknown,c84592044b180dec206770c38603814b,2018-01-30 18:06:36,253.96000,10.00000,10.00000,2018-02-28 14:53:09,True,28.86566
4b4234f02431d2179f5d18fd1db0ef8e,organic_search,c3e1abd72a42fe690fcd89cf5720fe29,2018-04-27 12:40:32,1560.67000,11.00000,11.00000,2018-05-22 19:45:11,True,25.29490
05ede5cedad6c61ef99376296b0699ef,organic_search,4d0041cdbe51b4617d95c70b19decc74,2018-04-20 19:29:22,4905.40000,6.00000,6.00000,2018-05-10 21:50:13,True,20.09781
8aa7c17161d6a6270218e8a7b0806263,direct_traffic,4e0bb097aa0fb4e2f9a146b77698427a,2018-01-19 02:00:00,0.00000,0.00000,0.00000,,False,
90d2301e323b1809708324229782def2,direct_traffic,77e81c45f03c23a7b43dbb0bdd905dff,2018-01-12 13:49:28,0.00000,0.00000,0.00000,,False,
e5d0a99e3684733914f594116839e0c2,unknown,2fa13c8bd5705d279f7ed5cc9ec61c68,2018-01-18 02:00:00,0.00000,0.00000,0.00000,,False,
790d8fa56e05ff05080e6e66fae0272a,organic_search,9e54d45e5f30ed4f296bd25d4edada20,2018-04-04 20:55:17,0.00000,0.00000,0.00000,,False,
3461d99a30c72933c66cac4f1c02bd14,unknown,18e694e0e48ed6f7aa3f24aade5fd697,2018-03-27 03:00:00,117.39000,7.00000,6.00000,2018-06-05 19:28:28,True,70.68644
0338bf13624f52beaca91ec4a23c860c,display,667ee4b0aece58908fae3fd1649b7e6c,2018-04-30 13:30:05,0.00000,0.00000,0.00000,,False,
b9ed46d1ff01c4fb8e3f2453091804d0,organic_search,7816cd9c5b1238e320545f5bf7eb80e8,2018-05-14 19:41:58,489.00000,1.00000,1.00000,2018-05-24 21:30:11,True,10.07515
38427015e9934ea855bd9adcdf32055f,paid_search,713a71465d58d5315a36788861dfec4a,2018-01-22 17:43:36,0.00000,0.00000,0.00000,,False,
c3daacb733cbbe636db5b70ace98d520,paid_search,4d54524ebf3e26769edc397a2eb26462,2018-05-18 13:05:14,0.00000,0.00000,0.00000,,False,
593f4a8705fd0d72d47efb651bdfb135,display,8dc50970bc5ef0bf96e6dc401caf0c1c,2018-05-23 21:00:58,0.00000,0.00000,0.00000,,False,
be8eca3856293b0591f6240af2b62091,paid_search,c963a25b8671419c6ce9eebe8fd03218,2018-03-13 15:51:54,49.00000,1.00000,1.00000,2018-05-01 01:28:38,True,48.40051
42e63e1b4d6aa921fd566bdef26e5ef4,social,2aafae69bf4c41fbd94053d9413e87ee,2018-04-19 14:13:04,59.00000,1.00000,1.00000,2018-05-24 15:22:39,True,35.04832
d57b5430f8c6a9fa9d91cb60bd237336,organic_search,3c6b1149911003e599410f60c7735bc6,2018-02-28 19:15:15,0.00000,0.00000,0.00000,,False,
fdd68c10c38eb2811cbf1e13bc95b5a1,organic_search,65d5e688c5bba88c62953b3a97264d54,2018-04-18 20:19:00,0.00000,0.00000,0.00000,,False,
f7066703eb3987f21f0d102ea8caaeb5,organic_search,013d100f608a64ec8275c038aedeb064,2018-04-06 14:15:21,0.00000,0.00000,0.00000,,False,
8423896e04d8cc356ddbb29d4cc9288d,direct_traffic,d66c11a9572221d92fbb8c4897db5f9b,2018-04-14 03:00:00,198.92000,5.00000,5.00000,2018-06-23 22:12:28,True,70.80032
1991b2c8479598ad84ed59f5446bb589,unknown,77d0bfeb12a6711682cc61a508f87313,2018-05-23 13:57:13,0.00000,0.00000,0.00000,,False,
180d9ac0990bb42907fe9cc7aa3eb5a1,unknown,01fd077212124329bac32490e8ef80d9,2018-03-28 22:45:45,437.00000,18.00000,13.00000,2018-04-16 10:44:09,True,18.49889
0c28423a88b5dbffd0d1ee2aec41efd0,organic_search,c0199604c0ca0863cd20b95aadd24427,2018-04-06 21:43:37,0.00000,0.00000,0.00000,,False,
af1ea7c59c7e37f0b95b48bc972ceb67,unknown,7461606ae81596a71b8a98fd0f2460b2,2018-05-25 18:04:39,0.00000,0.00000,0.00000,,False,
cb92c899ab0e2c0fcf4d4e11e9930f6a,paid_search,9d213f303afae4983637247556438ede,2018-05-11 12:46:58,47.70000,3.00000,2.00000,2018-07-14 00:04:42,True,63.47065
6bdffb19c15963b8e630b6a1861b477f,unknown,76bf0e3e7d311d9069d4512cc1a232d7,2018-04-24 14:19:33,0.00000,0.00000,0.00000,,False,
834e43588167648b6f83961cf22f940e,unknown,4ff8d644ff76721b86fdc7c75c48d4a6,2018-05-11 19:21:23,0.00000,0.00000,0.00000,,False,
688026f6edb29cc7c96b287b186b03c9,paid_search,59ddca14932ec5557c099a51c4d5a58e,2018-04-27 13:27:25,0.00000,0.00000,0.00000,,False,
9577014358ebabb5010e7513a7439a82,direct_traffic,f1b854361f4e15d5851b494df66f22b2,2018-04-11 16:05:14,899.35000,3.00000,2.00000,2018-04-15 17:02:51,True,4.04001
c6c02ef92aa0dcb6c333a27cfb22d47c,direct_traffic,c8665a4dd081a2c436b1cd921079d0d9,2018-05-10 17:13:16,79.39000,1.00000,1.00000,2018-06-18 12:48:25,True,38.81608
22c0b2a19a05fff19e92fab5a0b7728b,paid_search,138dbe45fc62f1e244378131a6801526,2018-04-25 17:19:34,684.10000,39.00000,35.00000,2018-05-07 11:11:27,True,11.74436
41fb0fd43593de7d24448de9f5aea38e,paid_search,b25ec1aff84400104d63eadc3b3052fa,2018-03-19 20:04:46,0.00000,0.00000,0.00000,,False,
7b27ab2fbcbe3b67935da0694742ed0e,organic_search,3917f19baf48b61b7c9a106ea10ad953,2018-02-16 18:51:56,0.00000,0.00000,0.00000,,False,
bea6f48261d29b0dba555367e277f670,organic_search,eb72802c83dc7547529c9546d1a9b8ef,2018-04-30 17:43:10,1063.92000,8.00000,8.00000,2018-05-07 20:36:52,True,7.12063
84ca5950143557353793f24e65e1af22,unknown,b67d6c666e8dce1d078c882825e12704,2018-04-20 14:26:36,212.14000,3.00000,2.00000,2018-07-06 12:11:22,True,76.90609
68482ad368c7b9779cf50a7164815379,unknown,980640c45d7a4635885491d077167e4d,2018-05-24 20:25:11,1004.29000,14.00000,14.00000,2018-07-01 09:14:54,True,37.53453
70699f79c6aeddeb2d322d7074c2f366,paid_search,d84ecc09e7c9517825a219be37aca08b,2018-04-18 19:26:35,0.00000,0.00000,0.00000,,False,
29ed0987440c24898ae109b05a1d3f8e,unknown,dc7192adf8ba09569261f4a8d576afe0,2018-05-11 20:38:50,161.00000,2.00000,2.00000,2018-07-22 19:49:25,True,71.96568
85fb7822c0e202d4b3bb8c1ad5e0280c,organic_search,43037711a5c131786d1633e96185d278,2018-03-15 15:12:53,0.00000,0.00000,0.00000,,False,
0c1a046883bb8a4141228501feece7c1,organic_search,c30eb4a935f1ea375393aa691a69b19c,2018-02-21 12:30:22,0.00000,0.00000,0.00000,,False,
ab65e1a4d850fa15d38469a1ad02ce90,organic_search,ffad1e7127fb622cb64a900751590acd,2018-02-02 20:42:47,235.60000,4.00000,2.00000,2018-03-13 14:21:08,True,38.73497
2f45fb6d3d46af0423ad2813249ac4a2,organic_search,7b98de631987e26dd6d803490c43a13c,2018-05-08 17:18:41,634.20000,8.00000,8.00000,2018-05-22 15:14:41,True,13.91389
c733f4f772bfa7b8702ccb81887f8333,paid_search,77d81755dbf8e62faa0fb683e1a802c6,2018-04-28 03:00:00,0.00000,0.00000,0.00000,,False,
a7949e3bfe0d90df9ba1700365ac42c9,organic_search,4018093c0809ddcb1f633ed5cc3f5eb2,2018-03-09 17:24:41,0.00000,0.00000,0.00000,,False,
1024cf4dc7f44bc2296769309fcfb4e5,referral,a63bfbaa882c8f4542891b4e2246cc7f,2018-05-24 16:11:06,5134.00000,5.00000,5.00000,2018-06-11 23:01:49,True,18.28522
352409af828b39fe2353dfbe5e813752,direct_traffic,33d677f27a69b84051204ee4ae76eaca,2018-01-10 19:40:52,29.80000,2.00000,2.00000,2018-03-17 19:07:43,True,65.97698
b1e32544dc409b126235d7b5bc98246e,unknown,92887d76687f9477f1c7f759bc4a225b,2018-03-07 03:00:00,0.00000,0.00000,0.00000,,False,
bf5b131e6aee15fa373fb4d113b4a65c,referral,8a8835a43bda99fd37310ad76c457510,2018-05-17 12:09:33,224.34000,3.00000,2.00000,2018-07-16 18:39:09,True,60.27056
ee488918cd8d11b893067864f9dabddb,unknown,0873d9f8f36123f8d910f4760e788cfb,2018-03-27 03:00:00,2526.43000,2.00000,2.00000,2018-05-07 20:22:07,True,41.72369
145bce9926e5e1adbddd13d9ee519c3e,organic_search,59bbc819b99a733f02f0d6b49d1c253d,2018-02-06 02:00:00,0.00000,0.00000,0.00000,,False,
aa65c38536b38e859fdecdcea7335154,paid_search,61b18775be84fb700a6b2d0ba097bf66,2018-02-27 19:13:04,179.80000,2.00000,1.00000,2018-04-16 20:07:20,True,48.03769
24227051b98de30e484412134e0d0e49,organic_search,761681a821d8275bc79f552116d06869,2018-01-16 02:00:00,0.00000,0.00000,0.00000,,False,
e29db7c8b090e8df0246f5a54cd72799,paid_search,1a8e2d9c38b84a9702ac7922924b0573,2018-01-22 17:11:43,80.00000,1.00000,1.00000,2018-02-06 10:54:24,True,14.73797
b145d383541b505a53c5715a21385f80,referral,a66aed6f85eb3f719792329338875b72,2018-04-20 12:18:30,0.00000,0.00000,0.00000,,False,
a58f8a3280b2dd6440d88af9decb9b1f,organic_search,c32fc744b9160ac853450488e3cfea93,2018-03-05 20:54:03,29.90000,1.00000,1.00000,2018-05-04 14:21:11,True,59.72718
fc723a87e241c9b3c2e5fd4df4ff8e9d,organic_search,9803a40e82e45418ab7fb84091af5231,2018-03-09 14:18:20,3190.00000,9.00000,3.00000,2018-05-19 10:45:27,True,70.85216
a7a8f7739ddc1abdd3bf7d4f9d8a911f,organic_search,ec8463980a4e0ea9f8517aea1ed0c419,2018-04-09 18:58:34,0.00000,0.00000,0.00000,,False,
9e7f111f15db1aa3830cd806660d7b97,unknown,80b2f7568a7016771f58c5b981da3ae3,2018-05-21 17:29:17,0.00000,0.00000,0.00000,,False,
768a02c350549c32585575742d6c29da,organic_search,e52a436a49da33527c29e1b5fbd09317,2018-05-14 19:17:03,0.00000,0.00000,0.00000,,False,
647715020a35f278c5ff9de26e2a4f9b,paid_search,f9eda05b67bef472deaddbba84aca289,2018-03-07 17:11:48,0.00000,0.00000,0.00000,,False,
a0a7ffa593070c447c15f66e0aab9785,organic_search,ffa6adafb71b807dc13159e26431354c,2018-02-20 17:44:19,1527.00000,11.00000,11.00000,2018-03-16 07:38:09,True,23.57905
55dbee9943100076f718829ec0359185,organic_search,14c9e2cbff9aaf67afd967798a651733,2018-03-23 17:58:38,0.00000,0.00000,0.00000,,False,
4fdeceef54c4e757fdbf8ea9132b22c9,organic_search,447d377bdb757058acb569025ee18a93,2018-01-26 12:23:51,64.99000,1.00000,1.00000,2018-02-02 18:46:41,True,7.26586
d348734a9ee240ebc4c0937a6e755621,paid_search,f0533bc9cc3111a0b2f8198157a34571,2018-02-07 18:11:05,0.00000,0.00000,0.00000,,False,
0f7a3e9f4a5a415ee8d01aa7ad65ab7a,unknown,1f7dfad2cb384ea4d2d7e1ffbd78c407,2018-04-20 03:00:00,49.00000,1.00000,1.00000,2018-05-05 13:16:14,True,15.42794
e84d3444422cda735543114cf5df6b95,unknown,db2956745b3a8e9f3785c99f34b5d25e,2018-03-22 19:35:04,4293.00000,24.00000,24.00000,2018-04-14 15:12:34,True,22.81771
70e177868d7bc383ce3ea10b6f976ada,organic_search,c5f7e746b7e6d07def6c0dae9903279b,2018-03-01 12:22:46,319.00000,1.00000,1.00000,2018-04-15 18:59:34,True,45.27556
cdca41db5ada4bf3e8e608a495066165,organic_search,bf28429c4b2c63d4a66f2a1ef89e7cfa,2018-02-16 20:09:12,0.00000,0.00000,0.00000,,False,
479f751686a3b7f1783994dd56619558,organic_search,684ffe8bd167b50565e8546d7a99ec63,2018-04-17 18:12:47,0.00000,0.00000,0.00000,,False,
b43f5f80ddc7bcfebd6cd94e13554e4a,direct_traffic,0fca1de8751a104ca87890f19f363d4d,2018-03-16 14:22:29,0.00000,0.00000,0.00000,,False,
860e39bc33e7c4ca4c26ec67979cc290,paid_search,4bfc7a4a1cf8d4d2121c27422d9e50b5,2018-03-08 03:00:00,2772.20000,17.00000,12.00000,2018-03-25 20:34:15,True,17.73212
03ba283fed2772f4e477eea4f0f236b8,organic_search,98d634015211a1cd9b861e59b6d1b79b,2018-03-16 13:57:28,0.00000,0.00000,0.00000,,False,
9f11e692a2a53a8382be86ee9713763c,paid_search,6267b2cd3c8d9bfa2cc778c11d54e76c,2018-03-15 19:10:24,0.00000,0.00000,0.00000,,False,
a045219c760c6f765dfb3c5a6abf54c0,unknown,6e1706430e9dda78c8d2d5dd1f36d545,2018-04-30 20:58:34,0.00000,0.00000,0.00000,,False,
d2108470e2824da1f619e91a0e4784d0,unknown,762fafdaa57a532ee0119731697579dd,2018-02-28 22:17:25,0.00000,0.00000,0.00000,,False,
d8da124409cad437d5d2c35b101e3b91,direct_traffic,d263fa444c1504a75cbca5cc465f592a,2018-03-29 12:34:47,0.00000,0.00000,0.00000,,False,
37e3398f030e206491f4a61b69d39faa,organic_search,cb9942fc1981289d7e809573bc69c7db,2018-01-22 13:22:05,0.00000,0.00000,0.00000,,False,
b5d3329593899c7a29511c6110bdc575,organic_search,2cadea330183af560c84a87409e5c0e0,2018-03-19 18:20:11,0.00000,0.00000,0.00000,,False,
50cd562760a5819b07a9da2239046ef0,direct_traffic,95081451c156a9d11136ecfc5422a20f,2018-04-24 14:04:51,0.00000,0.00000,0.00000,,False,
70217dd96da535e0b862ae12245c8906,paid_search,3f9be91358837bff69df67edfa3e42e8,2018-03-01 17:44:43,569.70000,7.00000,7.00000,2018-03-30 11:29:18,True,28.73929
29237848f862237c97d24f2cd71f89c9,social,b6a59a960c14aab3c683a673d03ca2ab,2018-01-23 11:33:43,0.00000,0.00000,0.00000,,False,
a4caf71cf38708eaf17117f78fa61c9f,organic_search,871708b5b0c28260241a7ddbcec894c3,2018-04-19 18:10:32,0.00000,0.00000,0.00000,,False,
3d98ceed3d2937a5e819cd5b239220a3,paid_search,4867209cb29b56b92893d7bde3ce8012,2018-01-29 11:26:57,0.00000,0.00000,0.00000,,False,
e9356c402558dcf285db53208880d47e,paid_search,e9179018f5d095c744e8a333264f99d1,2018-03-05 12:52:26,0.00000,0.00000,0.00000,,False,
5c490b208aeecdb2af2f4b6fb696a6fe,organic_search,5e8fbfbb0b53e303caf57d7408627b73,2018-03-23 19:56:18,0.00000,0.00000,0.00000,,False,
a397cbaf77babef6e8fbbe9b72c7bee7,referral,946a07c34ff7e9eafa2d0ad6c45340ec,2018-03-16 20:22:47,0.00000,0.00000,0.00000,,False,
518f741fa426a51c73533c621e5c8107,unknown,d4ffeb15b67e81ff9af2b4252d99fb7e,2018-04-04 17:31:09,1242.50000,11.00000,10.00000,2018-04-26 13:43:04,True,21.84161
7c01802bb3674e5af58547b0395bcb2d,organic_search,5e9f5bd34e0830569f05c9d4f56e04a8,2018-03-28 03:00:00,0.00000,0.00000,0.00000,,False,
abcb67d98a01dcf18478fd47823a8dad,unknown,b3a449163f5fe8657f2f0c83f41e7a5a,2018-05-21 14:06:49,0.00000,0.00000,0.00000,,False,
8f8161d3a6bdf6a3ba5b28fd35725356,organic_search,c03fd7fd50f9f421847d970502fe5d26,2018-04-11 22:21:15,0.00000,0.00000,0.00000,,False,
6e4e57e5aacf1a8feffa258c2c6ff947,organic_search,d8bf0fc082fd4a77fc2e5679b6c00133,2018-04-06 03:00:00,0.00000,0.00000,0.00000,,False,
384008daaa0f14b58912d8648101fdd0,organic_search,8a432f4e5b471f8da497d7dc517666e2,2018-03-12 17:30:06,3204.00000,46.00000,39.00000,2018-04-05 11:05:44,True,23.73308
2b9eb12abdcf58e92fcf797a1eb2983d,organic_search,108ca0788dee2b34051cd325dd9eafed,2018-04-03 20:47:56,0.00000,0.00000,0.00000,,False,
586e57a7ef16035bd85e2dcf44248130,social,03a2a6dcbe45d639c4dc2a0d24769c40,2018-02-09 18:11:10,575.77000,4.00000,4.00000,2018-03-13 08:11:07,True,31.58330
99fc32e3c05e03597a692c4fd9a9d162,referral,6a38087bc8ad4f89ff453561005f6dea,2018-05-11 21:26:07,1197.83000,18.00000,11.00000,2018-05-18 10:34:41,True,6.54762
e866f5b284008f65db1641dae437f9c2,organic_search,d9a84e1403de8da0c3aa531d6d108ba6,2018-01-30 11:33:40,724.10000,23.00000,22.00000,2018-02-22 15:13:31,True,23.15267
e5c8f30b30415b1fc94d820ba9d4d08c,organic_search,f12d3c2a14729ae461b920c11fe20fdc,2018-02-02 13:10:58,0.00000,0.00000,0.00000,,False,
fa5e2d8f160a9160ba19cf589cdc017b,paid_search,cdb142290473bb9442f55741e430682e,2018-04-11 15:15:51,0.00000,0.00000,0.00000,,False,
3efcf88e3453fc6d9ce464e51d3a81d4,paid_search,a8739afb32aaa45e01815ca76f76f54b,2018-02-28 17:16:01,0.00000,0.00000,0.00000,,False,
9375fea0a120ddcc052f02b81cde38fe,organic_search,a6a52627793bc24c517d364354c20f6f,2018-05-18 20:27:46,0.00000,0.00000,0.00000,,False,
3da19335c0dfd2c484d977ca16bfebd2,direct_traffic,5bf397d04035b5f45cc41e82ec106803,2018-03-13 17:16:23,1270.00000,3.00000,2.00000,2018-05-08 22:04:11,True,56.19986
7318634fbf3172a58af7c638ddc76184,organic_search,bbe9a13ea83539951c8edfc200565bad,2018-04-26 13:40:00,0.00000,0.00000,0.00000,,False,
9b4e84017d08b6576f1282367901c964,unknown,8bee95b757e33c86511de3f9311100b9,2018-02-27 13:54:11,0.00000,0.00000,0.00000,,False,
4dcfeaf97d0aec9f35e384d9c3624b39,organic_search,d1ef48b38baca7e831711c4a0aeb398f,2018-02-15 17:22:47,687.99000,20.00000,16.00000,2018-02-23 12:26:34,True,7.79429
a6807243689c76d0e34230e8e6ce5ca9,paid_search,e5cbe890e679490127e9a390b46bbd20,2018-04-25 22:04:32,329.99000,1.00000,1.00000,2018-06-11 22:31:34,True,47.01877
0d7c4c62f923a1527f1e9e5bb30e5d60,unknown,e6bb1e7ea5580c5b9f0970407b3f8c7b,2018-03-29 18:12:58,0.00000,0.00000,0.00000,,False,
4e92cdeada5b8e753d95bc8c5c219f6d,paid_search,723cd880edaacdb998898b67c8f9da30,2018-03-09 20:12:38,1148.58000,4.00000,4.00000,2018-03-27 12:41:26,True,17.68667
c263e540e76c57607b5e1b613fbc8732,referral,a2fbfee48b1a9b455b126c70e421ec91,2018-04-25 16:22:26,0.00000,0.00000,0.00000,,False,
3c0e7686e6e39489f6a45f6c7ec0dddb,referral,7020bbe82544a814b5665a2887119267,2018-05-25 15:00:14,0.00000,0.00000,0.00000,,False,
18f5d73a3c6b68160f6aa7fd089423b3,social,36f98ad67cc981f50ce8aed093d5783c,2018-05-16 13:32:26,119.40000,2.00000,2.00000,2018-07-25 11:04:58,True,69.89759
0d6080ffaadf8f8fd9648afb791c29c2,paid_search,83c465a786b06574376909b35ef6752a,2018-04-23 19:26:30,187.60000,2.00000,2.00000,2018-06-25 20:24:55,True,63.04057
973f72ab89f64e22470778a9bd1ea10f,direct_traffic,6c99c983ce3b6ba0ab813e6790e81691,2018-04-16 18:25:12,401.78000,6.00000,6.00000,2018-05-31 22:54:21,True,45.18691
bb221b9bbbf25cc108cffe12fe10fbc2,unknown,5e105f5c9f63f5f1fd75d6cb942e55b1,2018-01-30 11:42:01,0.00000,0.00000,0.00000,,False,
fff8db9478d2fd72df65a67ee6b62f67,direct_traffic,bdae679a9b282249bc23b9b69dae9a99,2018-01-24 15:19:49,59.99000,1.00000,1.00000,2018-02-14 11:37:48,True,20.84582
d2ac71782272659e7171150d20d59158,missing,3387acafd8bea46d73fc50cc9f7e2a9a,2018-05-15 21:17:04,0.00000,0.00000,0.00000,,False,
085df4d5a370218b679cfab2121cd194,organic_search,52a50b42accf164f9f019941e5759d9b,2018-05-04 03:00:00,0.00000,0.00000,0.00000,,False,
b68eec99f3b66e98022e60843901fe3e,social,45f04cd6eccb0a2ab2ed62d4939ca2d2,2018-03-16 19:52:21,0.00000,0.00000,0.00000,,False,
cbcb32994827a5c4ef1b8a630a4fa66e,organic_search,da7039f29f90ce5b4846ffc0fcc93beb,2018-02-27 17:13:23,547.80000,11.00000,10.00000,2018-04-20 08:04:26,True,51.61878
3ce39e5e8a82aa26e73fb52221089d5e,organic_search,59055625da956ae84296c08491141984,2018-04-30 19:28:30,0.00000,0.00000,0.00000,,False,
614a4db226bdaf4ffdbf60e37eda9213,organic_search,47ff0b75e3609b6b80fbd1450384a623,2018-05-04 03:00:00,0.00000,0.00000,0.00000,,False,
3de2f5d6b216073b662a9e202fb4b556,unknown,f22a247b79dd22ecd91dc8e3b2a1b07c,2018-04-18 14:08:11,208.98000,3.00000,3.00000,2018-05-02 15:21:52,True,14.05117
b53cbe6da81db747a73e52a5a48d2703,unknown,87193a47e93a5c1912254392431f524d,2018-02-15 14:37:04,0.00000,0.00000,0.00000,,False,
a02248212328cdea5940d1c050f6c6e1,social,b12cce16926aca79e4dc5483947792cc,2018-04-27 16:24:00,0.00000,0.00000,0.00000,,False,
de615d957b9c5f4b8fd48893f7267a15,referral,98932494b926a74eda339b76ce0b4bc0,2018-05-25 22:37:08,0.00000,0.00000,0.00000,,False,
08a7223e876a045d511074e8c9c8e937,social,7cae39bbb9e55772693688c5afd957e6,2018-03-07 13:56:43,0.00000,0.00000,0.00000,,False,
47a752e75a196b3b4edd825252ccf97f,paid_search,bb7ad8a45c027be8ab075b8e465f8ca0,2018-05-21 19:55:20,19.98000,2.00000,2.00000,2018-07-22 22:54:11,True,62.12420
450b9ff6579ee8138f673984554e8a93,organic_search,1cbd32d00d01bb8087a5eb088612fd9c,2018-05-02 14:23:32,792.24000,7.00000,7.00000,2018-05-10 14:32:26,True,8.00618
e3c586bec59ecb0430e34fb6bc37fb8d,organic_search,28d365edb9c888771df5915b575f8f34,2018-05-24 16:47:23,0.00000,0.00000,0.00000,,False,
c2174952a0255de7fb31b91a037f1e16,organic_search,67edf85a314145ec81e546794dbc31cc,2018-01-18 20:02:48,0.00000,0.00000,0.00000,,False,
115f08592f4c2bb29013efbbc46608fc,unknown,ffc470761de7d0232558ba5e786e57b7,2018-02-14 11:48:29,784.33000,13.00000,11.00000,2018-02-20 18:47:21,True,6.29088
ff89e8ee1db049c810a2da86c84c6bd5,unknown,07de60b03d150fb3ea09eab5da5e4c8b,2018-01-24 17:14:32,179.80000,2.00000,2.00000,2018-01-31 23:06:27,True,7.24439
2b9b8e32584fe9897d8aedde5bc04ed7,unknown,86ff3eaef0267069cc891a2ed9d10a17,2018-03-29 18:06:54,364.76000,6.00000,6.00000,2018-04-17 15:19:13,True,18.88355
bb10ba1898d78d59bb76db2493ca511c,organic_search,299c89a525fee36c567f4fe72f038100,2018-02-28 03:00:00,0.00000,0.00000,0.00000,,False,
d94101ad400cbaf86b951c78f8172039,organic_search,fc7adf89a5d4fb88c007094fdae351c4,2018-02-27 12:23:13,0.00000,0.00000,0.00000,,False,
f5f0711534e0b5d69c8e4206dd17cd88,direct_traffic,f66425655311542de5db64f27d0d5651,2018-03-19 17:36:04,0.00000,0.00000,0.00000,,False,
04f8b803895d585e29bf21162e49cc84,social,3ea08c48e851106d2f584349daba335f,2018-04-19 17:11:18,170.00000,1.00000,1.00000,2018-06-13 21:43:00,True,55.18868
